id,copy_id,title,country,year,type,length,crew,text_de,text_en
321036,321038,Paper of Pins,US,,Musikclip,2,Tommy Scott and his Hillbilly Jamboree,"Tommy Scott und sein Orchester spielen das Lied ""Paper of Pins"". Sie sind in einem Stall, umgeben du ...","Tommy Scott and his orchestra play the song ""Paper of pins"". They're in the middle of a stable, surr ..."
321052,321054,Rip Van Winckle's Daughter,US,1941,Musikclip,5,Roy Mack,"SOUNDIE, aber ich habe den Film nicht gesehen, weil es zu viel Lärm auf die Maschine machte.","SOUNDIE, but I haven't been able to watch it, it made too much noise on the machine."
321064,321066,[Fragment Wochenschau],,1940,Wochenschau,5,,Wochenschau-Ausschnitte:  [L'Australie recoit les ambassadrices au goût francais]: Modeschau [Genera ...,Fragment of the Wochenschau:  [L'Australie recoit les ambassadrices au goût francais]: fashion show ...
321073,321075,The Bremen Town Musicians,USA,1935,Trickfilm,2,,"Ausschnitt aus ""Die Bremer Stadtmusikanten"": Der Esel wird bepackt mit einem schweren Sack und brich ...",Fragment of the bremen town musicians: A donkey gets loaded with a heavy bag and collapses under the ...
321079,321081,[Streik der Docker],UK,1950,Wochenschau,2,,"Der Ausschnitt aus der Wochenschau zeigt Bilder von einem Hafen, Demonstranten in den Strassen und v ...","This Fragment of a newsreel shows pictures of a dock, demonstrators in the street and assembled on a ..."
321089,321091,[Brasilien / April 71],,1971,Amateur,22,unbekannt,"Eine Reise nach Brasilien im April 1971 mit Aufnahmen von:  Ankunft mit dem Flugzeug, Flughafen Luft ...",A journey to Brasil:  Airplane aerial railway to the Pão de Açúcar cathedral of Brasília sculpture o ...
321097,321095,Gänsehaut,SZ,1993,Spielfilm,8,Noemi Steuer,Ein Mann wartet an einer Tramhaltestelle. Eine Frau flüchtet sich rennend vor dem Regen in den Schut ...,A man waits at a tramstation. A woman flees herself running from the rain into the protection of the ...
321105,321107,[Sowjetunion Mai 72],,1972,Amateur,22,unbekannt,"Reiseaufnahmen aus der Sowjetunion:  Sowjetische Flagge, Lenin-Flagge. Moskau: Kreml, roter Platz, C ...",A journey to the Soviet Union: it shows mostly Moscow and St. Petersburg Lots of architectural shots ...
321114,321112,Rheinhafen Basel,SZ,1955,Dokumentar,11,,Die Schweiz ist auf Einfuhren aus allen Ländern angewiesen. Aus Übersee gelangen grosse Mengen Güter ...,The movie is about the Rhein port in Basel. Switzerland depends on the Import of goods from all over ...
321115,321117,[Wochenschau Zusammenschnitt -Tiere frühe 20er Jahre],,,Wochenschau,9,,"Ein Zusammenschnitt aus Emelka, Deulig, Trianon, Ufa und Gaumont Wochenschauen.  Titelliste: T1: Kin ...","A compilation of several newsreel producers: Deulig, Emelka, Trianon, Ufa, Gaumont all showing anima ..."
321143,321145,[Amerika 1971],,1971,Amateur,11,unbekannt,Aufnahmen einer Reise durch den Nordosten von Amerika:  Amerika Flagge New York: von Oben (Stadtbild ...,"A journey through North-East America: New York, Chicago with many shots of illuminated signs and adv ..."
321147,321149,Tom the Terrific Cat / Mouse Comes To Dinner - Tom and Jerry,US,,Trickfilm,20,Joseph Barbera,Der Film beinhaltet folgende Kurzfilme: The Terrific Cat und Mouse Comes To Dinner- Tom and Jerry,The reel is made up of two short subjects: The Terrific Cat / Mouse Comes To Dinner - Tom and Jerry
321154,321156,[Nordkap 1970],,1970,Amateur,22,unbekannt,"Eine Reise mit Auto und Schiff von Oslo zum Nordkap, zurück über Schweden und Dänemark. Verschiedene ...","A journey from Oslo to the North cape, back through Sweden and Denmark. Different shots from:  Oslo: ..."
321166,321168,[Wochenschau Zusammenschnitt - 20er Jahre],G,1926,Wochenschau,9,,"Kompilation von Wochenschauen diverser Hersteller: Trianon, Emelka, Deulig.  T1: Indien. T2: ""Die he ...","Compilation of and from Newsreels: Religious ceremonies in India, Greek Ruins, Italian Fascists cele ..."
321173,321175,[Israel 1977 1.Teil],,1977,Amateur,11,unbekannt,"Eine Reise durch Israel mit Aufnahmen von:  Tel-Aviv: Grand Beach Hotel, Kinder auf der Strasse/am S ...","A journey to Israel:  Tel-Aviv: Grand Beach Hotel, children on the street/at the beach playing with  ..."
321180,321182,[Donaufahrt 1972],,1972,Amateur,20,unbekannt,Reiseaufnahmen einer Donauschiffahrt von Ungarn nach Rumänien:  Mohács (Ungarn) Aufnahme von Schiffe ...,"A shipping down the Danube from Hungary to Romainia, shots from:  villages, harbours and hills along ..."
321184,321186,Un chien qui raccroche,FR / SP,1935,Spielfilm,13,Santiago Ontanon,"Ginette, sehr unglücklich über den Tod ihres Hundes, kauft sich einen neuen für sehr viel Geld. Aber ...","Ginette is very unhappy about the death of her dog. She pays a lot of money for another one, who, it ..."
321202,321204,"[Kompilation Fred Adison, Shirley Temple und Sport]",FR/G,,,12,Shirley Temple,Die Kompilation 2. Hälfte 1930er Jahre beginnt mit 2 Chansons des Fred Adisson Orchesters mit einer  ...,"A compilation of sequences, first two songs with the Fred Adison Orchester and a young French female ..."
321207,376075,Puss in Boots,US,,Trickfilm,7,,"Kurzversion von ""der gestiefelte Kater"". Der Kater befreit die Prinzessin und den Prinzen (beide in  ...","Short version of ""Puss in Boots"". The Puss rescues the princess and the prince (both turned   into s ..."
321211,321213,The Cinderella Story,UK,1976,Dokumentar,33,Richard Chamberlain,"Das Making-of zum Film ""The Slipper and the Rose: The story of cinderella"" (Cinderellas silberner Sc ...",One of the oldes of fairy tales takes on a new dimension under the imaginative direction of BRYAN FO ...
321216,321218,Et dieu créa la femme: Dans une cave de St.Tropez,FR,1956,Spielfilm,8,Roger Vadim,"Der Ausschnitt aus dem Film ""Et dieu créa la femme"" zeigt lateinamerikanische Musiker in einer Kaver ...","This extract of the film ""And god created woman"" shows latinamerican musicians in a cave at the harb ..."
321232,321234,Schuhe - Herstellung früher und jetzt,GW,1980,Dokumentar,13,Wolf Schneider,"Der 1. Filmteil ""früher"" ist eine gekürzte Fassung des 1936 hergestellten RWU-Films ""Der Schuhmacher ...","The first part of the movie ""the past"" shows a shortened version of RWU-Film ""Der Schuhmacher"" (the  ..."
321268,321270,Eumig,AT,1975,Werbung,13,,"Der Film beginnt mit einem kurzen Rückblick auf die Geschichte der österreichischen Firma Eumig, zei ...","The film shows first the history of Eumig, then the production of cameras and projectors. The future ..."
321274,321276,A418 Petit Bonheur,,1970,Scopitone,3,Salvatore Adamo,"Ein Mann steigt singend die Treppe herab. Ab und zu werden Marionetten eingeblendet (ein Hund, ein J","A man is walking downstairs while singing. Now and then marionettes (a dog, a boy) are shown."
321282,321284,A398 Arlequin,FR,1969,Scopitone,3,Sheila,"Eine Sängerin in einem Harlekin-Kostüm auf einer Bühne, aus einer magischen Box tauchen Leute auf in ...",A singer on a little stage in a harlequin-costume. There's a magic box on the stage where people in  ...
321291,321293,A437 Le Journal de L'Ortifen 1,,1970,Scopitone,4,Daidy Davis-Boyer,Pierre Dac und Paul Préboist moderieren eine Fernsehsendung. Nachrichten und Werbung werden mit Witz ...,"Pierre Dac and Paul Préboist host a show in which they talk about what's happening in the world, but ..."
321319,321321,[Leopardin mit Jungem],SZ,1975,Amateur,12,Arthur Menz,Die Aufnahme beginnt mit einem Sonnenuntergang. Es folgen Aufnahmen von einer Leopardin und ihrem Ju ...,It starts with a sunset. Then it is all about a Leopard and its pup. They are shown on a tree in the ...
321331,321333,[Frühling 84 i. Zündli],SZ,1984,Amateur,11,Arthur Menz,"Kühe auf einer Wiese, unter blühenden Bäumen, eine Katze, ein Garten mit Pfingstrosen und dann plötz ...","Cows on a meadow, blooming trees, a cat and all of a sudden a young leopard in the garden in front o ..."
321339,321341,Grosskatzen der Serengeti,SZ,1976,Amateur,42,Arthur Menz,Der Amateur-Dokumentarfilm zeigt Aufnahmen von Grosskatzen in der Serengeti. Dabei liegt der Fokus a ...,"This Amateur-Documentary shows big cats in the Serengeti. It focuses on cheetahs and lions, mostly y ..."
321352,321354,[Finetti mit Maus],SZ,1986,Amateur,3,Arthur Menz,Eine Katze spielt mit seiner noch lebenden Beute im Gras.,A cat is playing around with the still living prey.
321358,321360,Ritorno a Casa,SZ,1980,Dokumentar,49,Nino Jacusso,Die Eltern des Filmemachers Nino Jacusso kehren nach dem Arbeitsleben in der Schweiz wieder in ihr H ...,The parents of the fimmaker return in their home villager after having lived and worked in Switzerla ...
321466,321468,[Nairobi/Serengeti Feb. 67],SZ,1967,Amateur,16,Arthur Menz,"Der Amateur-Film beginnt mit Aufnahmen von einem Flugzeug mit Leuten, die aussteigen. In einem Hotel ...","This Amateur-footage contains different shots from wildlife animals: Giraffes, lions, antelopes, ost ..."
321475,321477,[Bahari],SZ,1994,Amateur,3,Arthur Menz,"Aneinanderreihung kurzer Sequenzen von Amateur-Aufnahmen: Menschen an einem Strand, Blüten, Leguan;  ...","People on a beach, blossoms, iguana; birds on a small wall picking bradcrumbs."
321485,321487,[Ngorongor/Königin der Nacht],SZ,1995,Amateur,3,Arthur Menz,"Diese kurzen Amateur-Filmaufnahmen zeigen Blumen; einen Mann mit einer Kamera; ein Zebra, das durch  ...","This short Amateur-footage shows flowers, a man with a camera, a zebra, birds with long legs, gnus l ..."
321502,321504,[Serengeti I],SZ,1995,Amateur,3,Arthur Menz,"Der Anfang ist abwechselnd über- und unterbelichtet, es ist kein Inhalt zu erkennen. Danach werden G ...","The short Amateur-Footage shows giraffes, birds flying in the air and a browsing zebra flock."
321536,321538,[Serengeti II],SZ,1995,Amateur,3,Arthur Menz,"Die kurzen Amateur-Aufnahmen zeigen Hyänen, Impala-Antilopen und Zebras an einem Teich.","The short Amateur-Footage shows hyenas, antelopes and zebras on a pond."
321568,321570,[Serengeti III],SZ,1995,Amateur,3,Arthur Menz,Die kurzen Amateur-Aufnahmen zeigen Vögel mit blau glänzendem Federkleid  auf Bäumen und beim Brotkr ...,"The short Amateur-Footage shows birds with a blue gleaming plumage, a sunset and a mountain chain."
321658,321660,[Restaurant Ländte Oberhofen],SZ,1979,Amateur,7,Arthur Menz,"An der Tür des Restaurants Ländte in Oberhofen hängt ein Schild mit der Aufschrift: ""Restaurant ist  ...","The restaurant ""Ländte"" in Oberhofen is closed because of the change in the directorate, that's writ ..."
321671,321673,Starflight One,US,1983,Trailer,6,Lalo Schifrin,"""Starflight One"" ist das erste Dreifach-Überschallflugzeug der Welt. Infolge eines gleichzeitigen Fe ...","""Starflight One"" is the world's first hypersonic plane. On its inaugural flight it is blasted off co ..."
321733,321735,[Sandras Lieblinge],SZ,1981,Amateur,13,Arthur Menz,Die Aufnahme beginnt mit einem Sonnenaufgang (unruhige Kameraführung) und einem Frachtschiff in Ufer ...,This Amateur-Footage shows different people stroking a cheetah. It is a very gentle cheetah and appe ...
321857,321859,"[Tieraufnahmen Kenia, fragmentarisch]",SZ,1973,Amateur,17,,"Verschiedene kürzere Aufnahmen von Wildtieren in Afrika: Strausse, Giraffen, Vögel, Zebras, Flusspfe ...","Different short shoots of wild animals in africa: ostriches, giraffes, birds, zebras, hippopotami, l ..."
321872,321874,Tages- und Jahreszeiten,GW,1982,Dokumentar,14,Eva Mause,Dieser Film zeigt die Rotationsrichtung der Erde und die Bewegung der Sonne als Ursache der Jahresze ...,Good to learn the direction of rotation of the earth and identify consequences derived therefrom; de ...
322084,322086,Ja und Nein - Karl Barth zum Gedächtnis,GW,1968,Dokumentar,30,Peter Kaiser,"Nach dem Tod von Karl Barth am 10. Dezember 1968 entstand beim WDR eine Dokumentation, die als Nachr ...","Documentary and obituary about the swiss theologian Karl Barth, who founded and attended the ""confes ..."
322144,322146,The sun,US,,Dokumentar,11,Gary Gordon,In diesem Dokumentarfilm wird erklärt für was die Sonnenenergie verantwortlich ist. Zum Beispiel: Lu ...,"This documentary explains the advantage of solar energy. This energy is used for air circulation, ev ..."
322165,322167,Der Perserteppich,GW,1972,Dokumentar,22,Herbert Lander,Dieser Dokumentarfilm ist für die Textilfachkunde und Haushaltspflege in berufsbildenden Schulen gem ...,This documentary is made ​​for the textile expertise and home care in vocational schools. The film g ...
322183,322185,Die Wüste blüht wieder,GW,1981,Dokumentar,29,Helga Anschütz,Dieser Film gibt Einblick in das Leben der Kopten in Ägypten und schildert ihre Lage zu Beginn der 8 ...,This film gives an insight into the life of the copts in Egypt and describes her position at the beg ...
322201,322203,"Ich möchte Bundesrat werden, 2: Traumberuf",SZ,1981,Dokumentar,33,Tula Roy,Zwölf körperbehinderte Jugendliche der Tagesschule Claragraben in Basel setzen sich aktiv mit ihren  ...,Twelve physically disabled young people who are at the day school Claragraben in Basel are particula ...
322222,322224,Der Dachs,GW,1971,Dokumentar,13,Werner Urban,"Der Film führt zunächst in ein Dachsrevier, wo zwischen Bäumen, Büschen und Wiesen ein ausgetretener ...",This film shows all about the living of badgers. Topics like what do they eat and how they survive t ...
322244,322246,Lebensgemeinschaft im Garten,,1976,Dokumentar,18,Dr. Claudia Nebelsiek,"Die Blattlaus im Nahrungsnetz: Es handelt von den Blattläusen als Pflanzenschädlinge, Blattlaus-Vert ...",The film shows the aphid in the food web. Topics are: human intervention in the biological balance a ...
322269,322271,Die Schweiz im Krieg: Die Springflut,SZ,1974,Dokumentar,14,W.Rings,"Dieser Film handelt vom zweiten Weltkrieg in der Schweiz, Gauleiter Bohle, Leiter im Ausland für die ...","This film is about the Second World War in Switzerland (Davos), where Gauleiter Bohle is being inter ..."
322302,322300,Die Schweiz im Krieg: Die Wende,SZ,1974,Dokumentar,19,W.Rings,"Dieser Film behandelt Themen wie: Der Weg zum Sozialismus, die Umsetzung vom sozialdemokratischen  G ...","This film covers topics such as: The road to socialism, the implementation of the social-democratic  ..."
322350,322348,Die Schweiz im Krieg: Die Wende,SZ,1974,Dokumentar,16,W.Rings,"In ""Die Wende: Krisen der Neutralität"" werden Zitate von Goebbels, Hitler, Mussolini etc. gezeigt, i ...","In ""Die Wende: Krisen der Neutralität"" the views from Goebbels, Hitler, Mussolini, etc. are shown, i ..."
322403,322401,Die Schweiz im Krieg: Die Rettung,SZ,1973,Dokumentar,23,W.Rings,Werner Rings führt wieder durch die Sendung. Die Schweiz wird als wichtiges Rüstungsland des 3.Reich ...,"Like in all the films ""Die Schweiz im Krieg"" Werner Rings is leading through the documentation. Swit ..."
322481,322483,Photosynthese 2,AU,1973,Dokumentar,6,Univ. Doz. Dr. B. Lötsch,Um in einem Versuch die Sauerstoffentwicklung von Pflanzenblättern darzustellen wird in ein Reagenzg ...,A short film which exlpains the production of oxygen from plants that have chlorophyll in it. It is  ...
322508,322510,Elektrolyse,GW,,Dokumentar,5,,"Ein kurzer Film, in dem die Elektrolyse anhand von Grafiken erklärt wird. Dabei wird vom Steinsalz a ...",A short film which explains the electrolysis on the basis of graphics. It is thus spoken of the rock ...
322573,322575,A Summer Place,US,1959,Spielfilm,21,Max Steiner,Ein Geschäftsmann fährt mit seiner Familie in Urlaub auf eine Insel um eine früherer Flamme wiederzu ...,A self-made businessman rekindles a romance with a former flame while their two teenage children beg ...
322583,322585,"Einfache Vielzeller: Schwämme, Coelenteraten und Würmer",GB,1986,Dokumentar,19,Rosemary Cizmowska,In diesem Film werden mehrere einfache Vielzeller der Unterwasserwelt beschrieben. Beispiele sind: G ...,This film shows some simple multicellular organisms of the underwater world. Examples are: Grid ball ...
322623,322625,"[Dolby ""Temple"" Trailer]",,2000,Testfilm,1,,Dolby-Testfilm zeigt den Aufgang zu einem Tempel und das Dolby-Zeichen mit lauter-werdendem Sound.,Dolby-Testfilm showing an entrance of a temple and the dolby-sign with increasing sound.
322634,322636,Das stumme Licht,GW,1977,Dokumentar,18,Norbert Herzner,"Der etwas mystifizierende Titel des Films bezieht sich auf die Schilderung von Augenzeugen, die die  ...","The mystifying title of the film refers to the description of eyewitnesses, that the detonation from ..."
322650,322652,Erfurt in Bulgarien,GW,1966,Dokumentar,12,Hans Sachs,Der Film berichtet über den für DDR Bürger oft einzig möglichen Strandurlaub ausserhalb Deutschlands ...,This Western german documentary shows the only sea-beach vacation place outside Germany that was pos ...
322722,322724,[Fliegen mit dem Drachen],,,Wochenschau,13,,Wochenschau Zusammenschnitt: 1. An der Küste Grossbritanniens findet ein Drachenfliegerwettbewerb st ...,This newsreel compilation is about the human desire to fly. There are contests shown in Holland and  ...
322743,322745,A346 Il Viendra de...,FR,1967,Scopitone,3,Georgette Lemaire,Eine Frau singt in einem Café am Hafen. Mit traurigem Blick schaut sie durch das geschlossene Fenste ...,A woman is singing in a café at a harbour. With a melancholic sight she stands behind the closed win ...
322754,322756,Lavoro di tondo,IT,1955,Dokumentar,14,Lionetto Fabbri,Dieser Film zeigt die in Florenz über Generationen weiter gelehrte Töpferkunst. Dabei wird dokumenti ...,This film illustrates the process of manifacturing a pitcher by clay. This handycraft is taught thro ...
322769,322771,Byt,,1968,Trickfilm,13,Jan Svankmajer,"Ein Mann wird in eine Wohnung gestossen, die Türe nagelt sich sofort zu. Drinnen erkundet er die Din ...","A nondescript man is trapped in a sinister flat, where nothing seems to obey the laws of nature. (im"
322778,322780,Emigratione,GW,1979,Dokumentar,,Nino Jacusso,"Ein Film über die Arbeiter italienischer Abstammung in der Schweiz in den 1970er Jahren, nach der ab ...","A film about immigrant workers in Switzerland from italian background, soon after the last Initiativ ..."
322792,322794,Foreman vs. Frazier,US,1973,Dokumentar,8,,"Boxkampf zwischen Joe Frazier und George Foreman vom 22. Januar 1973 in Kingston, Jamaica. Foreman g ...",Boxfight between Joe Frazier and George Foreman from 22. January 1973. Foreman wins by technical K.O ...
322809,322811,Foreman destroys Norton &amp; Roman,US,1974,Dokumentar,8,,"Die Kämpfe von George Foreman gegen Joe (José) Roman (31. August 1973 in Tokio, Sieg durch KO in der ...","The fights from George Foreman against Joe (José) Roman (31. August 1973 in Tokio, win by KO in the  ..."
322818,322820,Ali vs Frazier III,US,1975,Dokumentar,9,,"Höhepunkte des Kampfes zwischen Muhammad Ali und Joe Frazier (""The Thrilla in Manila"") vom 30. Septe ...","Highlights of the fight between Muhammad Ali and Joe Frazier (""The Thrilla in Manila"") from the 30th ..."
322825,322827,Joe Frazier - 3 Great Fights,US,1969,Dokumentar,8,,"Die Höhepunkte von 3 Kämpfen von Joe Frazier im Madison Square Garden, New York:  1. Am 19. Juli 196 ...","The highlights of 3 fights of Joe Frazier in the Madison Square Garden, New York:  1. At the 19. of  ..."
322831,322833,Muhammad Ali Ko's George Foreman,US,1974,Dokumentar,7,John Daly,"Höchepunkte des Kampfes zwischen Muhammad Ali und George Foreman vom 30. Oktober 1974 in Kinshasa, K ...",Highlights of the fight between Muhammad Ali and George Foreman from October the 30. 1974 in Kinshas ...
322848,322850,7 Great Knockouts,US,,Dokumentar,7,,"7 Boxkämpfe, die durch einen KO endeten:  1. Willie Pep vs. Lulu Perez, 26.02.1954, Sieg Perez durch ...","7 boxfights ending by a KO:  1. Willie Pep vs. Lulu Perez, 26.02.1954, win Perez by TKO in round 2 2 ..."
322857,322859,The fabulous Harlem Globetrotters,US,,Dokumentar,8,Abe Saperstein,"""Ambassadors of fantastic basketball""  Ausschnitte eines Spiels der Harlem Globetrotters gegen eine  ...","""Ambassadors of fantastic basketball""  Several clips of a Harlem Globetrotters game against a team f ..."
322889,322891,Der Fall F,GW,1986,Amateur,26,Krzysztof Penderecky,Das ist ein Dokumentarfilm über das Leben des Franz von Assisi. Vor dem Hintergrund der Wettbewerbsk ...,Documentary film about the life of Francis of Assisi. Against the background of our competitive cons ...
322922,322924,Der Brief,GW,1954,Amateur,16,Wurmböck Oscar Dr.,Ein Mann hat eine Heiratsanzeige aufgegeben und will nun einen der eingegangenen Briefe beantworten. ...,A man has given up a wedding announcement and now he wants to answer one of the letters. But the fou ...
322933,322935,Ufo,GW,1955,Amateur,6,Studeny H.,"UFO=Unbekannte Flugobjekte, also fliegende Untertassen! Eine solche Fliegende Untertasse fliegt durc ...","UFO = Unidentified Flying Objects, ie flying saucers! Such a flying saucer flying through space and  ..."
322941,322943,Die Luft in der wir leben,GW,,Dokumentar,11,Herbert Hübenthal,"Dieser Dokumentarfilm ist über die Verschmutzung in Westdeutschland. Er erklärt, wie Gase und Staub  ...","The documentary is about pollution and the various impacts that it has in Germany, especially in Düs ..."
322949,322951,Masken,GW,1937,Amateur,4,Hermann Rossmann,"Eine interessante Idee, bei der es leider nicht gelang, diese optisch aufzulösen und klar verständli ...",The game provided with masks and light into a jealousy act which causes the death of the lover and t ...
322966,322968,Blick ins Atelier,GW,1958,Amateur,8,Kurt Schaumann,Der Film zeigt die Entstehung einer Bronzeplastik nach einem Modell. Die Farbregie baut diesen Film  ...,The film shows the work of an artist by doing a bronze sculpture according to a model. The color bui ...
322980,322982,[Blick in die Welt: Hannover 1967-1968],GW,1968,Dokumentar,5,,Die Einstiegssequenz heisst „GESTERN HEUTE MORGEN“ und ist in sich komplett. Der Filmbeginn scheint  ...,"The entry sequence is said ""YESTERDAY TODAY TOMORROW"" and is complete in itself. However there are m ..."
322984,322986,Der Zylinder,GW,1970,Amateur,3,"Steckelings, K.W.","Ein Mann, dessen wesentlicher Besitz ein Zylinder ist, wird nur solange von seiner klischierten Umwe ...",A man whose principal possession is a top hat is only accepted by the stereotype world about him as  ...
322999,323001,Das Netz,GW,1977,Amateur,3,"Schradt, A.","Der internationale Terrorismus spannt sich wie ein Spinnennetz über die Welt. Die Geiseln, die zum E ...","The international terrorism is lying like a spider web all over the world. The hostages, being the p ..."
323008,323010,Afrikanische Klänge,GW,1954,Dokumentar,14,Gerard de Boe,Dieser Dokumentarfilm ist über unterschiedliche Typen typisch afrikanischer Musikinstrumente. Man si ...,This documentary focuses on several musical instruments that one can find in Afrika. We see some tri ...
323023,323025,Ski-Artistique,SZ,1978,Amateur,6,Max Hänsli,Skiballett und Skisprung (Akrobatik) Diese heute so modernen Sportarten werden z. T. im direkten Geg ...,Skiballet and ski jump Contemporary disciplines filmed partially against the light. A film purely fo ...
323049,323051,The Tantalizing Fly,US,1919,Trickfilm,5,Max Fleischer,Der Trickfilmzeichner (Max Fleischer selber)zeichnet den Clown Koko auf ein Blatt Papier. Eine lästi ...,This cartoon introduces both animator and clown and displays the manner in which the former creates  ...
323068,323070,Africa untamed,US,1953,Dokumentar,9,,"Dokumentation über Pygmäen. Zeigt die Anreise über den Fluss zum Dorf der Pygmäen, trainierende Boge ...",Documentary about pygmies. Shows the journey across the river to the pygmies village. There you can  ...
323081,323083,Wild river safari,US,1954,Dokumentar,9,,"Dokumentation über Pygmäen in Äquatorialafrika (Kongo). Das Leben der Pygmäen (Lippen spalten, Mutte ...","Documentary about pygmies in equatorial africa (congo). Daily life of pygmies (split lips, mother an ..."
323095,323097,Karussell,GE,1985,Amateur,8,Rainer Schubert,"Ein alter Karussellbesitzer erinnert sich an seine Jugendzeit: Da war einer, der ihn zur Arbeit antr ...","An old man, owner of a merry-go-round, remembers his youth. There was somebody who urged him to work ..."
323099,323101,Sugar Ray Robinson,US,1970,Dokumentar,8,Leslie Wink,"Höhepunkte der Kämpfe von Sugar Ray Robinson gegen Randy Turpin (12.09.1951 in New York, Sieg in Run ...","Highlights of Sugar Ray Robinson's fights against Randy Turpin (12.09.1951 in New York, win in round ..."
323106,323108,Historic Heavyweight Fights,US,1968,Dokumentar,11,,Die Höhepunkte dreier Schwergewichts-Titelkämpfe aus den 30ern:  1. Primo Carnera vs. Tommy Loughran ...,The highlights of three heavyweight title fights from the 30ies:  1. Primo Carnera vs. Tommy Loughra ...
323120,323122,Dempsey vs. Tunney,US,1968,Dokumentar,8,,Die Höhepunkte der beiden Schwergewichts-Titelkämpfe von Jack Dempsey und Gene Tunney.  1. Dempsey v ...,The highlights of the two heavyweight title fights from Jack Dempsey and Gene Tunney.  1. Dempsey vs ...
323124,323126,The greatest Fights of the Century,US,,Dokumentar,8,,"Die Höhepunkte zweier Boxkämpfe:  1. Barney Ross vs. Henry Armstrong, 31.5.1938 in New York, Sieg fü ...","The highlights of two Boxfights:  1. Barney Ross vs. Henry Armstrong, 31.5.1938 in New York, Armstro ..."
323130,323132,World Heavyweight Championship from 1882 trough 1973 (5/6),US,1973,Dokumentar,9,,Reel #5: Ezzard Charles through Ingemar Johansson (1950-1959).  Höhepunkte der wichtigsten Boxkämpfe ...,Reel #5: Ezzard Charles through Ingemar Johansson (1950-1959).  Highlights of the most important box ...
323147,323145,World Heavyweight Championship from 1882 trough 1973 (1/6),US,1973,Dokumentar,9,,Reel #1: John L. Sullivan through Tommy Burns (1882-1906).  Im Film wird die Geschichte der Schwerge ...,Reel #1: John L. Sullivan through Tommy Burns (1882-1906).  The movie tells the story of the heavywe ...
323169,323167,World Heavyweight Championship from 1882 trough 1973 (2/6),US,1973,Dokumentar,9,,Reel #2: Jack Johnson through Jess Willard (1908-1915).  Höhepunkte der wichtigsten Boxkämpfe von 19 ...,Reel #2: Jack Johnson through Jess Willard (1908-1915).  Highlights of the most important boxfights  ...
323181,323179,World Heavyweight Championship from 1882 trough 1973 (3/6),US,1973,Dokumentar,11,,Reel #3: Jack Dempsey through Gene Tunney (1919-1928).  Zu Beginn des Films wird ein Sketch mit dem  ...,Reel #3: Jack Dempsey through Gene Tunney (1919-1928).  At the beginning there is showed a sketch wi ...
323217,323215,World Heavyweight Championship from 1882 trough 1973 (4/6),US,1973,Dokumentar,10,,Reel #4: Max Schmeling through Joe Louis (1930-1937).  Höhepunkte der wichtigsten Boxkämpfe von 1930 ...,Reel #4: Max Schmeling through Joe Louis (1930-1937).  Highlights of the most important boxfights fr ...
323222,323224,Leichtathletik I: Der Lauf,GW,1964,Dokumentar,27,,"Kinder lernen das sportliche Laufen zuerst spielerisch mit Laufspielen, anschliessend in ernsthafter ...",The film illustrates the career of any runner from the playful starts with games in school until his ...
323230,323232,Mexico 1970,,1970,Dokumentar,7,,"Höhepunkte der folgenden Spiele:  1. England - Brasilien, 7.6.1970, 0:1 2. BR Deutschland - Bulgarie ...","Highlights of the following games:  1. England - Brasilien, 7.6.1970, 0:1 2. West Germany - Bulgarie ..."
323241,323243,The Wimbledon Championships,GB,,Dokumentar,7,,Nach einem kurzen Abriss zu den Anfängen des Turniers werden Ausschnitte aus folgenden Finals gezeig ...,After a short summary about the beginnings of Wimbledon you can see film clips from the following fi ...
323263,323265,WM'78 - Endrunde,BRD,1979,Dokumentar,15,,Höhepunkte dreier Spiele der WM 78 in Argentinien:  1. BRD - Österreich 2-3 2. Spiel um Platz 3: Bra ...,The highlights of three games of the World Cup 1978 in Argentina:  1. FRG - Austria 2-3 2. Third pla ...
323267,323269,Die Schweiz im Krieg: Teil 11 [Nachrichtendienst],SZ,,Dokumentar,23,Werner Rings,Dieser Teil der Filmreihe behandelt die Organisation und Arbeitsweise des Schweizerischen Nachrichte ...,This part of the series illustrates the activities of the swiss intelligence corps during the second ...
323279,323276,Laurel &amp; Hardy - Hog Wild,US,1930,Slapstick,15,Stan Laurel,Auf Drängen seiner Frau soll Oliver die Radioantenne auf dem Dach anbringen. Stanley will ihm zur Ha ...,Mrs. Hardy insists that Oliver mount the radio aerial on the roof before he goes off gallivanting wi ...
323281,323283,Harlem Magicians,US,,Werbung,3,,"Werbefilm von Columbia Pictures für das ""neue"" S8-Format. ""This Process gives you bigger, brighter a ...","Advertising film from Columbia Pictures for the ""new"" S8-Format. ""This Process gives you bigger, bri ..."
323288,323290,Ring Classics No. 2 Louis-Galento,US,,Dokumentar,8,,Ring Classics No. 2 - The Greatest Moments in Boxing History.  Höhepunkte des Kampfes: Joe Louis vs. ...,Ring Classics No. 2 - The Greatest Moments in Boxing History.  Highlights of the fight: Joe Louis vs ...
323299,323297,Ring Classics No. 3 Zale-Cerdan,US,,Dokumentar,8,,Ring Classics No. 3 - The Greatest Moments in Boxing History.  Höhepunkte des Kampfes: Tony Zale vs. ...,Ring Classics No. 3 - The Greatest Moments in Boxing History.  Highlights of the fight: Tony Zale vs ...
